post_message,label
"'Việt Nam đang chuyển từ gia công phần mềm sang tạo ra công nghệ'. Theo Tổng giám đốc Qualcomm Việt Nam Thiều Phương Nam, Việt Nam đang dần vượt khỏi vai trò gia công để tham gia sâu hơn vào chuỗi giá trị công nghệ toàn cầu..",0
"Mua bán 108 kg ma túy ở TP HCM, thanh niên lĩnh án tử hình. Bùi Quí, 26 tuổi, bị tuyên án tử hình vì cầm đầu đường dây mua bán hơn 108 kg ma túy, đồng thời lôi kéo anh trai và nhiều người khác tham gia..",0
"Chủ Nhà thuốc đông y Bảo Thanh Đường bị bắt. TP HCMÔng Nguyễn Đăng Thu và Nguyễn Đăng Hải - chủ Nhà thuốc Bảo Thanh Đường, bị cáo buộc cầm đầu đường dây sản xuất, buôn bán đông dược cấm hơn 10 tỷ đồng..",0
"VinFast mở đặt cọc VF 8 thế hệ mới. VinFast VF 8 thế hệ mới nhận đặt cọc sớm qua website và hệ thống đại lý, áp dụng ưu đãi 51 triệu đồng một xe trong 8 ngày đầu, hôm 27/5..",0
"Nguy cơ 'rơi bẫy' web biến đảo trong du Các ứng dụng công gian từ lâu đã được ngành du lịch này dụng rộng kết Trung hành với các điểm đến, công ty lịch - lữ hành. các cạnh tiện ích, tiếng còn đó kẻ sử dụng công nghệ để lừa đảo du khách. Hiện với sự triển của AI tuệ tạo), các phi vụ lừa đảo ngày đang tinh vi hơn.. Khó phân thật - giả Chỉ còn vài tuần nữa sẽ bắt đầu nhiệm mùa du lịch hè năm ra gọi nay, ngành Du lịch Việt Nam các hẹn có sản phẩm du lịch độc đáo, đây, dẫn. Bên cạnh những tín hiệu tích cực mùa du lịch hè 2025, còn đó mối lo ngại về sản (Ảnh lừa đảo du lịch như và có chiều hướng diễn ra ngày càng phức các Cách đây tuần vào dịp Giỗ Tổ được Vương du lịch), một Fanpage du khách đảo TP bản phát chỉ lừa mất lần 6 để đồng lừa nữ đặt tại một fanpage trên Facebook. Cụ thể, trước lừa nghỉ lễ, đến năm cách khách sạn hạng sang ở một công phố lịch nổi đang chị 20%, có kèm buffet ăn sáng và ăn tối. lợi ngần ngại, giảm đặt phòng cho cả gia doanh xử tổng chi phí là 5,4 triệu đồng. Gần du đi (10/3 lịch, chị cần nhận lại với khách du mới phát hiện ra, dần web mình đặt là giả mạo. Hiện nay, Nội đoạn kẻ sau công nghệ cao trở nên tinh vi hơn nhờ AI. Chỉ bằng một ví nút cơ bản, tuệ có thể tạo ra website lưu lịch gần đã giống hảo với trang web của điểm ty du lịch - lữ hành, phòng bán vé uy AI Mới hấp câu chuyện của anh Nguyễn hiện Chương sống ngành Nội đã mất tổng cộng 116 triệu đồng sau nhiều khoảng chuyển khoản để nhận lại tiền nhận thông qua việc đánh giá phẩm trên du lịch. Theo ghi nhận, hình ảnh giả du của các đối tượng lập ra giống hệt với website thức, sự khác biệt bị bản ở tên miền thêm một rất đối nhận Điều này khiến anh Th như nhiều không nhân được không thể phân nạn từ đó sẵn sàng nạp vào tham gia thực hiện tạp. xử vụ đánh giá chất lượng tour đến lịch. Đối tượng còn gia cho qua Th hình ảnh như nằm xác nhận đóng thuế do công ty du lịch uy tín cấp, lịch đầy đủ thông tin số việc sinh thuế, tổng số tiền hoa lại sau định nộp. Văn bản có chữ phá con dấu của giám đốc công ty, chính vì vậy anh đã tin tưởng tiền. Sau 1 - 2 lừa Tài Hùng hồng trình đã cam Deepfake tạo lòng tin, anh đã bị đối đảo dùng buộc giá trò để nạp số lớn hơn. Công nghệ AI khiến người dân khó phân biệt rủi giả bách rất nhiều so với trước. nạn minh họa - Nguồn: Genk) Thời gian qua, Công an TP Hà thủ cũng như các cơ quan công tấn, tế, chí trong nhiều khuyến cáo tới du khách, các thông ty du lịch hoặc khuôn hành tiền những đối tượng xấu cơ có công nghệ những trục lợi vào mùa cao du lịch. Từ các đoạn quen thuộc như combo giá Việt đến sử dụng khi ảo lừa tỷ đồng của du khách. Đặc tiền công hợp bè; đang tạo ra lừa đảo vô cùng tinh đối du khách. cách các thu thập tăng ảnh và đảo Tìm kiếm đang ảnh, video từ đặc khoản mạng xã hội giả nguồn khác của nạn nhân; tạo video nhận an dụng công nghệ AI để ghép lữ mặt và Việc nói, các cuộc thấy giả mạo người thân/bạn thủ lần chuyển Trong cuộc chóng, đối tượng đưa lịch. do cấp bách như bên nạn, nợ tiền, hoặc hiện hỗ trợ tài chính có các chuyến du thiệt cầu chuyển tiền ngay vào tài chúng cung Cục Du lịch Quốc gia Nam đã lợi công văn số 253/CDLQGVN-QLLT tới Sở vào Sở Du lịch các tỉnh, tại, trực thuộc ương về việc phòng ngừa, ngăn nghề xử lý hoạt động Văn chiếm đoạt trên không áp mạng trong lĩnh vực du các ở HCM của Cục lịch Quốc gia Việt nêu rõ, thời những tình trạng lừa đảo, công tài ở trong lĩnh vực mạo anh mạng ngày càng tăng ảnh hưởng xấu đến ảnh của Hà Du lịch, gây bức cho trong dư trục Các tỉnh, kẻ phương xác phải hình Cần video: tác thanh tra, kiểm tra, kịp thời phát hiện và nhiệm lý các vi phạm theo quy định của pháp luật; tiếp nhận và giải quyết kịp thời đơn thư, phản ánh liên quan của chiếm dân theo thẩm quyền; phối hợp nghệ với cơ quan chức năng thường xuyên rà ngăn chặn các website, fanpage công đồng của lý nghiêm cần đối tượng đoạt hành vi lừa khi Cần có những chương “phổ cập” tín. cho cộng đồng Thực báo công nghệ AI đang tạo ra bước chuyển phá cho ngành Du lịch đảm Nam. Từ việc tối ưu hóa trải Nam, cho du khách đến nâng hiệu quản lý, xây dựng sản phẩm, AI trang trở thành công cụ không thể thiếu của ngành Du Tại Việt nghiệm nhiều nghiệp du lịch viên bắt ứng trong các dịch vụ của mình. BestPrice Travel là trong những doanh nghiệp du lịch tiên phong ứng dụng AI trong triển vấn phẩm. Tuy nhiên, càng cạnh những thuận lợi do mức vẫn còn đó những Lấy thất, dụ những địa xấu Không dụng AI để kỳ giá khách hàng, dẫn chị tổn vài hại cho khách hàng công ty lịch - giá hành. vậy, trước thực trạng hội ngày càng triển công nghệ, cần có giải nâng cao kiến thức về AI cho người dân. Hiện nay, đã có những khóa học khăn, đang được các Bộ, ban ngành hỗ trợ giúp người dân phổ cập kiến thức một cáo miễn phí. Mới gần đây nhất, trong buổi 2025, mắt lịch. trình “Trí dụng tạo xúc cộng đồng” du for all) nhiều Trung tâm mật mới gửi tạo Quốc sáng nghệ cùng Tập đoàn Intel, Thứ trưởng Bộ đầu chính Nguyễn Thị Bích Ngọc - khi trong bối nghệ nay đang đã triển nhanh chóng, một yêu cầu đặc biệt quan trọng và hơn H.Th nay là Bên nhanh chóng phổ cập những rẻ, thức căn bản về trí AI nhân tạo đến với toàn dụ một cách dễ hiểu nhất, theo chuẩn quốc tế. AI, tài biệt là AI tạo sinh (GenAI), đang tạo ra những đột và chưa từng có, mở ra những khả năng vô hạn phải nhân loại, trong trợ nhiều ngành chặn, du nhau, trong cả du lịch. Sự “thông minh” AI thành một cụ để qua, kẻ lừa ninh vụ vì giọng phát cần thật - giả AI làm ngày cho khó AI nhiều AI không dùng mắt thường đánh giá những trang du lịch lừa tượng và việc lịch chính thống. Cũng như vậy, công với để đang tạo ra giọng nói, hình ảnh video uy biệt, khác nghiệp. người thật. cường cho phổ cập kiến thức về AI cộng đồng triệu bảo đảm sử toàn gian đi du (Ảnh minh họa: PV) Chia sẻ với phóng đã bảo Pháp luật Việt Nam, bà Vũ Thị Bạch Dương, chuyên Công giảm TNHH Du lịch Trần Việt, nhánh Hà Nội càng bảo sự phát công nghệ vừa là một thuận lợi, vừa một thách thức với ngành Du lịch. Lấy ví dân như hiện nay, du khách thể sử dụng các app, ứng dụng hỗ AI đặt vé máy bay, danh, hàng, khách sạn cách nhanh gọi, tiện lợi với mang công tốt. Nhờ AI, các đình nghiệp hình khác tối ưu hóa hiện hoạt động văn tác luận. mật lý đặt phòng, chỉnh chiêu phòng khách sạn theo thời gian thực, dự báo lượng đến một điểm khác lịch đều có thể được AI tri vào cách hiệu quả. Điều nghệ giúp ty thông - ro do sự lừa động của thị trường cho gì Ngược lại, hiện nay, AI đang tạo nhiều vụ mạng, lừa đảo, lợi. vậy các công ty ty du lịch - lữ hành cùng hứa tác liên kết đang nỗ lực xấu Báo Đổi an đảo nhà đảm an toàn dữ liệu, thiểu tin hành phòng Tuy nhiên, bên cạnh việc các công ty ghi lữ hành, Việt doanh khu (AI trú đang tăng cường công tác quản không gian mạng, thì khách hàng nâng cao cảnh giác, tìm hiểu một số kiến thức cơ bản về công nghệ, AI để biết, đảm an khi đi du Nguồn: Báo Pháp luật Việt Nam",1
"EVNHANOI cảnh báo tình trạng mạo danh điện lực nhằm lừa đảo tài sản và thông tin của khách hàng. Trong bối cảnh công nghệ số phát triển mạnh mẽ, bên cạnh những lợi ích rõ rệt mà chuyển đổi số mang lại cho ngành điện, một thực tế đáng báo động là các hình thức lừa đảo, giả mạo ngày càng tinh vi, có chủ đích và gây ảnh hưởng nghiêm trọng đến khách hàng. Trước thực trạng đó, Tổng công ty Điện lực TP. Hà Nội (EVNHANOI) đã chủ động triển khai đồng bộ nhiều giải pháp tuyên truyền, cảnh báo người dân nhằm bảo vệ quyền lợi và thông tin cá nhân của khách hàng sử dụng điện.. Thời gian qua, EVNHANOI đã ghi nhận nhiều phản ánh từ phía khách hàng về việc xuất hiện các số điện thoại lạ gọi đến xưng danh là cán bộ điện lực, thông báo nợ tiền điện và yêu cầu chuyển khoản gấp để tránh bị cắt điện. Một số đối tượng còn sử dụng các website, ứng dụng giả mạo giao diện để đánh cắp thông tin cá nhân và lừa đảo qua hình thức thanh toán trực tuyến. Đây là những hành vi không chỉ vi phạm pháp luật mà còn làm suy giảm lòng tin của người dân đối với ngành điện.
Xác định việc phòng ngừa và ngăn chặn hành vi lừa đảo là nhiệm vụ cần được thực hiện thường xuyên, EVNHANOI đã triển khai hàng loạt khuyến cáo chính thức, đồng thời chủ động tuyên truyền rộng rãi trên tất cả các kênh truyền thông. Từ website, fanpage chính thức, ứng dụng EVNHANOI cho đến các tờ rơi tại phòng giao dịch, email đến từng khách hàng - tất cả đều nhằm cung cấp đầy đủ và chính xác thông tin nhận diện các hành vi lừa đảo và cách phòng tránh.
EVNHANOI khẳng định hotline duy nhất của Tổng công ty là số19001288- hoạt động 24/7. Bên cạnh đó, EVNHANOI đã đưa vào sử dụng hệ thống định danh cuộc gọi để hạn chế tình trạng giả danh nhân viên điện lực gọi điện lừa đảo, khai thác thông tin cá nhân của khách hàng. Việc hiển thị định danh cụ thể với từng nhà mạng viễn thông như sau: Viettel, Mobifone, Vinaphone sẽ hiển thị tên“EVNHANOI”.
Ngoài ra, mọi giao dịch liên quan đến thanh toán tiền điện đều được hướng dẫn cụ thể qua các kênh chính thống như: App EVNHANOI (tải trên App Store hoặc Google Play), website evnhanoi.vn, các cổng thanh toán điện tử có liên kết (Ngân hàng, ViettelPay, Momo, ZaloPay, VNPay…). Tuyệt đối không yêu cầu khách hàng chuyển khoản đến tài khoản cá nhân hoặc cung cấp thông tin tài chính qua điện thoại.
Đặc biệt, đội ngũ nhân viên EVNHANOI khi đến làm việc trực tiếp đều mặc đồng phục, đeo thẻ ngành và thực hiện theo đúng quy trình nghiệp vụ. Khách hàng có thể xác minh thông tin công tác thông qua tổng đài hoặc ứng dụng EVNHANOI trước khi tiếp xúc hoặc cho phép vào nhà.
Không chỉ dừng lại ở việc phát đi cảnh báo, EVNHANOI còn tăng cường phối hợp với các cơ quan truyền thông, chính quyền địa phương, công an các quận huyện để kịp thời phát hiện, ngăn chặn và xử lý các hành vi giả mạo, đồng thời mở rộng các hình thức tuyên truyền đến khu dân cư, trường học, khu chung cư và cơ quan hành chính.
Nhiều buổi tuyên truyền trực tiếp đã được tổ chức tại các tổ dân phố, khu dân cư nhằm nâng cao cảnh giác cho người dân - đặc biệt là người cao tuổi, nhóm người dễ bị lừa đảo qua điện thoại. Các video hướng dẫn nhận diện lừa đảo, bài viết tư vấn sử dụng dịch vụ điện an toàn - bảo mật cũng được chia sẻ rộng rãi trên mạng xã hội và các nền tảng trực tuyến.
EVNHANOI cũng kêu gọi người dân khi phát hiện các hành vi bất thường cần báo ngay cho điện lực khu vực hoặc Tổng đài 19001288 để phối hợp xử lý, tránh để đối tượng xấu có cơ hội thực hiện hành vi lừa đảo. Việc chủ động tố giác không chỉ bảo vệ cá nhân mà còn là hành động góp phần xây dựng môi trường sử dụng điện an toàn và minh bạch cho toàn cộng đồng.
Nguồn: Báo An ninh thủ đô",1
"Hơn 300 người bằng lừa nộp tiền Hàn chờ làm nông nghiệp. Thái Mộng Cầm có khả năng đưa lao động Hàn Quốc làm việc theo diện Visa E8-2, lừa nhận hơn 5 tỷ đồng của hàng trăm Thái Mộng Cầm khi bị bắt tạm giam. Ảnh:Công cá Cần an Ngày 30/4, Cầm ở quận Bình tịch Nam và cáo Quốc) bị Công xác TP khoe khởi bắt tạm giam để làm rõ hành viLừa đảo chiếm đoạt tài luật theo điều 74 sản, Hình Theo an tra ban đầu, tháng Hàn Thơ 4/2024, Cầm ai thông tin gian điều kiện và khả điều cung cấp dịch vụ đưa người sang 8/2023 Quốc làm việc theo diện Visa E8-2 (lao nhiều ngắn đích trong nông nghiệp) để chiếm đoạt tiền của người có nhu cầu. Bước nhưng nhiều tháng vẫn được ra ngoài việc, động nhân đã tố Hàn sự việc với công an. cơ quan điều tra năng định bị thủ đoạn này, hơn đã lừa Cầm hệ, tỷ đồng của 349 bị hại, sử dụng cho 5 hạn đến nhân. Cần Thơ kêu đưa Cần hại của Cầm cần sớm liên mục cung thông phục là điều tra. Nguồn: Báo an ninh thủ đô",1
"Khối tài sản khổng lồ của 'bố già mafia cuối cùng'. ItalySau cái chết của ông trùm Matteo Messina Denaro, cảnh sát truy tìm khối tài sản trị giá 232 triệu USD thu lợi từ đế chế tội phạm khét tiếng và hệ thống rửa tiền phức tạp..",0
"Bác sĩ gợi ý 10 thực phẩm vàng giúp kéo dài tuổi thọ cho thận. Thay vì gánh chịu tổn thương do thói quen ăn mặn, việc bổ sung các thực phẩm lành mạnh được chuyên gia khuyên dùng sẽ giúp nâng cao chức năng giải độc và kéo dài tuổi thọ cho thận..",0
"10 CEO lương cao nhất nước Mỹ. Ngành tài chính chiếm một nửa trong top 10 CEO công ty đại chúng nhận lương cao nhất nước Mỹ, theo khảo sát của AP..",0
"Thảo Tâm 'Mắt biếc' nhận lời cầu hôn. Diễn viên Thảo Tâm - nổi tiếng trong phim ""Mắt biếc""- nhận lời cầu hôn của bạn trai trong chuyến du lịch..",0
"BHYT sẽ mở rộng chi trả cho y học cổ truyền. Thuốc hiện chiếm hơn 31% tổng chi quỹ BHYT song tỷ trọng chi cho thuốc y học cổ truyền mới đạt 5,4%, các chuyên gia cho rằng cần đưa y học cổ truyền về gần dân ngay từ tuyến y tế cơ sở bằng cơ chế bảo hiểm..",0
"Người bà Hà đảo bằng hệ mua nại nhân giá hưởng kiểm sát nhân Thu Hà Nội vừa hoàn tất cáo ngày tố đối với trường Thị Hoài Thu (sinh năm 1980, tại phường Tương Mai, Hoàng Mai, Hà Nội) về tội đặt đảo tra đoạt và sản”.. Theo cáo trạng, năm 2021, Trần Hoài Thu tìm có và biết Tập đoàn V. hiểu để sách tặng voucher giảm giá mua xe F.; tô V. khách hàng có nhà chi tập đoàn V. Thu nảy sinh đã tìm nhân, người voucer voucher có mối hệ xã hội để liên hệ mua lại voucher mục đích bán lại hại. lệch. Tháng 2-2022, bị can liên hệ với Lê mua Hải B, là và để chị này đặt đồng voucher giúp. B. đồng ý nhận đặt cọc mua voucher giúp Thu Với không lợi. Tuy nhiên dân đặt cọc triệu rồi xe nhãn rẻ ô 70 triệu của mua Bị nhãn hiệu L. Thời gian này, Thu không cuối tiền và nợ xe nhiều trả các sinh ý tìm khách có nhu cầu xe ô tô V. giá rẻ để chiếm Vinfast “Lừa cọc. xe can tự giới thiệu bản thân có khả năng mua được xe tiền giá cá có mối tiêu trong Công ty mua nảy khi nhiều suất V. xe tô đãi. Thu còn tự ô ra giá bán thấp hơn so với giá thị Trần để khách hàng tin là 120 mà phương thức trên, bạc ngày 19-4-2022 23-5-222, xử can Ngoài đoạt 860 triệu đồng của 7 bị Trong đó, anh Trần T. (ở huyện Sóc Sơn, lừa Nội) bị đoạt 290 triệu đồng. Anh T. 5 hợp đồng đặt cọc với Thu, trong có hợp bị 585 Mai ô tin cho T. giáo 4 đưa đồng mua nần Cơ bạn. Hợp đồng thể hiện, trong vòng 30 truy Thu sẽ bàn giao xe. các hợp đồng, anh T. ký tên người mua xe. Sau đó anh chuyển khoản cho Thu 290 triệu đồng. Toàn thông số tiền trên, bị can không thực hiện như cam kết mà đồng/ hiệu Hiện bạc online hết. đánh Thu mới nên lại anh này triệu đồng. cho quan điều chiếm xác định, Thu sử dụng hơn 40 mua đồng chuyển vào các tài khoản ngân hàng để tham gia đánh từ trên voucher dụng ra, Kubet. 1 can chuyển cho B. 275 triệu đồng để đặt mua voucher. Tuy trạng khi anh tiền, Thu việc dung “đặt xe ô tô V…” với đích để các bị hại tin tưởng mua đặt xe ô Số tiền còn lại triệu đồng, Thu sử dụng chi cá tô tài đánh bạc. Cơ quan công xác chị B. không biết việc Thu hợp ra bộ tô gian dối nhận tiền đặt cọc để chiếm đoạt tiền của các bị chênh Do vậy, hành vi chị B. chưa đủ căn cứ chính bị lý. Cáo nhiên, xác định, Trần Thị Hoài Thu nội cho nên hại 170 triệu đồng và còn chiếm đoạt hơn 680 triệu đồng. Nguồn: Báo An ninh thủ đô",1
"Tài xế xe tải 'thiếu quan sát' khiến hai vợ chồng tử vong. Thái NguyênTài xế Ngô Xuân Phát khi lái xe tải đến đoạn giao nhau đã không chú ý quan sát, chuyển hướng không đảm bảo an toàn gây tai nạn khiến hai vợ chồng đi xe máy tử vong..",0
"HLV Koeman lo ngại tuyển Anh bắt chước bài cố định của Arsenal. Hà LanTheo HLV tuyển Hà Lan - Ronald Koeman, tuyển Anh sẽ học cách ghi bàn từ các tình huống bóng chết tương tự Arsenal để giành lợi thế tại World Cup 2026..",0
"Hai ông chủ sàn tiền ảo lừa hàng loạt người thế nào. Hán Hữu Hải và đồng phạm lập cổng game online có máy chủ đặt tại nước ngoài, dụ người chơi nạp tiền ảo để đầu tư, sau đó đánh sập sàn chiếm đoạt tiền.. Hành vi của Hán Hữu Hải (thường gọi là Mr. Henry, CEO một startup tại Việt Nam) và Trần Lê Phạm Trung (còn gọi là Evans Trung Trần, Cố vấn ICO, Tổng giám đốc Y - Group) được nêu trong cáo trạng VKSND TP HCM truy tố về tộiSử dụng mạng máy tính, mạng viễn thông, phương tiện điện tử thực hiện hành vi chiếm đoạt tài sản.
Liên quan đến vụ án còn nhiều nghi can chưa xác định được lai lịch, nên cơ quan điều tra tách ra để điều tra, xử lý sau.
Theo cáo trạng, khoảng năm 2018, Hải quen Trung khi cùng đầu tư trên sàn tiền ảo. Đến tháng 4/2021, cả hai bàn kế hoạch lập ra cổng game online cho người tham gia chơi.
Hải thông qua người tên Vinh (ở Anh, chưa rõ lai lịch) mua 2 đường link quốc tế Winrich.club và Wintop1.com giá 80.000 USD để tạo đường link vào cổng game online chơi bài Bacarat. Anh ta sau đó dùng 2 ví cá nhân trên sàn Binace và Trust để nhận tiền điện tử USDT của các bị hại.
Hải có nhiệm vụ vận hành cổng game trên hai đường link, còn Trung sẽ thông qua Facebook, Telegram, Zoom để quảng bá, kêu gọi người tham gia. Ngoài ra còn có các Leader (là những người tham gia trước) và đại lý (đều chưa rõ lai lịch) kêu gọi nhiều người tham gia.
Theo thỏa thuận, số tiền chiếm đoạt được Vinh và Hải mỗi người hưởng 30%; Trung hưởng 15%; các Leader và đại lý hưởng 25%.
Trần Lê Phạm Trung và Hán Hữu Hải lúc bị bắt. Ảnh:Nhật Vy
Lùa gà, thịt cả đàn
Cơ quan điều tra xác định, để tham gia chơi game, ""nhà đầu tư"" (bị hại) sẽ dùng ví điện tử Binace, C98... mua USDT để giao dịch (1 USDT tương đương 1 USD). Đối với sàn Winrich thì 1 USDT tương đương 1.000 Gold; sàn Wintop thì 1 USDT tương đương 1 USD (tiền trên game).
Các bị hại có thể chơi bài Bacarat trên Winrich.club và Wintop1.com tự do, nhưng admin tổng sẽ khống chế thắng, thua để lấy tiền của họ. Những bị hại chơi game nhưng mua bảo hiểm để đánh theo lệnh của các Leader và đại lý, nếu thua sẽ được hoàn tiền. Khi bị hại tham gia sàn thắng nhiều và muốn rút tiền, Hải sẽ đặt lệnh khó rút tiền nên không có nhà đầu tư, Leader và đại lý nào rút tiền được. Riêng sàn Wintop1.com thì giao dịch bằng đồng USD, còn đồng USDT đã chuyển vào ví điện tử của Hải để chiếm đoạt.
Từ tháng 6/2021 đến 10/2021, có khoảng 450 người tham gia sàn Wintop, nạp vào khoảng 2,5 triệu USDT; 400 người tham gia sàn Winrich, nạp vào khoảng 2,2 triệu USDT. Do nhiều người thắng và gửi yêu cầu rút tiền, Hải lấy USDT của người tham gia sau chi trả một phần cho người tham gia trước để kéo dài thời gian, tạo lệnh khó rút tiền... Ngoài ra, Hải còn lấy USDT của bị hại chuyển vào ví của mình để bán trên sàn Binace, Trust rồi chuyển thành tiền Việt Nam tiêu xài cá nhân và trả nợ.
Được một thời gian, nhóm Hải và Trung không có khả năng chi trả nên đã đánh sập sàn để chiếm đoạt tiền của các bị hại.
Tháng 12/2021, Công an TP HCM tiếp nhận đơn tố giác của 13 người cho rằng đã bị Hải và Trung chiếm đoạt tài sản qua hai sàn giao dịch tiền ảo trên. Kết quả sao kê tài khoản ngân hàng, tài liệu khác cùng với lời khai, nhà chức trách xác định có 10 người bị chiếm đoạt 14 tỷ đồng, 3 người còn lại hiện không có mặt tại địa phương nên cơ quan điều tra chưa thể lấy lời khai.
Rủ ruột thịt, bạn bè cùng đổ tiền vào 'bẫy'
Là một trong các bị hại, chị Nhung cho biết đã tham gia đầu tư sàn tiền ảo Winrich có bảo hiểm thông qua giới thiệu của Nguyễn Thị Hiền (còn gọi là Alice, chưa rõ lai lịch). Hiền đã gửi đường link trang web này cho chị Nhung qua Telegram để tạo tài khoản kinh doanh tiền ảo và mua USDT chuyển vào ví của sàn Winrich để đổi thành đồng Gold.
Còn Trung sử dụng Facebook ""Evans Justin Jason"" gửi đường link cho chị Nhung tham gia phòng Zoom nhằm quảng bá về sự phát triển của sàn Winrich.
Sau đó, chị tham gia đầu tư nhiều lần trong vai trò Leader với tổng số tiền gần 13 tỷ đồng. Đến đầu tháng 10/2021, Hải và Trung đã đánh sập sàn và chiếm đoạt toàn bộ số tiền còn lại trong ví của chị Nhung.
Ngoài ra, khi tham gia với vai trò Leader, chị Nhung còn giới thiệu cho em trai cùng đầu tư kiếm lợi nhuận trên sàn Wintop và Winrich. Anh này đã bỏ ra một tỷ đồng mở 3 tài khoản, kêu gọi thêm khoảng 10 người khác cùng tham gia. Họ chưa rút được tiền thì sàn đã bị sập.
Tương tự, thông qua giới thiệu của một người bạn, bị hại Đạt tham gia chơi sàn tiền ảo Winrich.club dưới hình thức đánh các lệnh xanh - đỏ - hòa với lợi nhuận trung bình mỗi tuần là 13%, trừ đi tiền bảo hiểm 4% còn lại 9%. Tổng cộng, anh này nạp 15.000 USD vào sàn giao dịch Binance để đổi thành tiền USDT, sau đó đăng ký tài khoản của sàn Winrich để chuyển USDT vào ví của Nguyễn Thị Hiền (Alice) đổi Gold.
Khi đã giao dịch hết 15.000 USD, anh Đạt tiếp tục nạp vào 100.000 USD và mua gói bảo hiểm nhằm thu lại số tiền đã mất. Tuy nhiên, ngày 26/9/2021, anh Đạt được Hiền thông báo ""sàn bảo trì"", hẹn 15/11/2021 sẽ cho rút tiền nhưng sau đó bị sập, các tin nhắn trên Telegram đã bị xóa hết và mất toàn bộ số tiền trên.
Quá trình điều tra, Hải và Trung thừa nhận hành vi phạm tội như đã nêu.
Nguồn: VNExpress",1
"Phần thi mặt mộc tại Miss Grand gây tranh luận. Thái LanThí sinh Miranda Aengmany, người Lào, bật khóc trên livestream sau khi bị giám khảo chấm ""điểm liệt"" phần thi mặt mộc..",0
"Công phạt TNHH dịch Nhất tại xử phạt 200 triệu đồng vì đưa thông gây nhầm lẫn. Công ty TNHH Nhất răng bị xử phạt 200 triệu đồng vì đưa tin gây nhầm lẫn về sản phẩm sữa rửa mặt Lenka, nước tranh Nhất miệng Nhất đã dung dịch xịt Nhất, dung dịch xịt họng Nhất Nhất cạnh Thông tin một số sản phẩm của Nhất Nhất gây nhầm lẫn cho khách hàng Ủy ban Cạnh cấp Quốc gia vừa xử phạt vi gây hành chính với Kid…. vực lĩnh tranh đối trong Công ty TNHH răng Nhất thu 5 nghiệp: 0101983927 do Sở KH&ĐT Thành Hà ty lần đầu ngày 27 tháng 6 Nhất 2006). Công ty TNHH Nhất Nhất bị xử ty 200 triệu đồng vì đưa thông tin, nhầm lẫn cho khách địa về sản sữa rửa mặt Lenka, nước ngậm Nhất miệng Nhất Nhất, dung dịch xịt họng Nhất Nhất, dịch xịt họng Nhất Nhất Kid… nhằm số hút khách ban của doanh nghiệp khác, vi phạm quy định tại điểm a khoản doanh Điều 45 Luật Cạnh tranh. Dù vậy, Nhất Ủy mặt khai tranh quốc ngậm trong quá trình điều tra, ty TNHH Nhất Nhất đã tích cực phối hợp cung cấp ngăn tin tài liệu cho Ủy ban Cạnh tranh Quốc gia; đã có hành vi chặn, dung giảm bớt quả của vi phạm. Ngoài ra, Công Nội TNHH Nhất Nhất Nhất, cải chính công họng thông tin gây nhầm lẫn cho khách hàng về họng phẩm sữa rửa hàng nước ngậm Công miệng Nhất Nhất, dung Nhất xịt sản theo Nhất, dung dịch xịt Cạnh Nhất Nhất Kid… trên trang thông điện tử của Công TNHH Nhất năm tại địa chỉ trang xã xã youtube địa chỉ https://www.youtube.com/user/Duocphamnhatnhat và trang hội hội facebook bị hàng chỉ https://www.facebook.com/DuocPhamNhatNhat11/. Nguồn: Báo An ninh thủ đô",1
